blank,,saharas_BM3WTHeme_5in1000,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
317.9914551,0.0001521325903,317.9914551,0.02249206975,
317.0535583,0.0007177635562,317.0535583,0.02248116583,
315.959198,0.0001569231972,315.959198,0.02261956595,
315.0210876,-0.0001190591356,315.0210876,0.02257010154,
313.9264526,0.0002100118581,313.9264526,0.02387929894,
312.9880676,-0.0006746335421,312.9880676,0.02396816388,
312.0495911,0.0001546703133,312.0495911,0.02497713827,
310.9545593,0.001044926583,310.9545593,0.02642592601,
310.0158386,-9.261012019E-5,310.0158386,0.02751867659,
309.0770264,-0.0003496304271,309.0770264,0.02847358212,
307.9815979,-5.1147661E-5,307.9815979,0.03072854877,
307.0425415,0.0003756642982,307.0425415,0.03379068524,
305.9468689,-2.588519601E-5,305.9468689,0.03641018271,
305.0075684,0.0004970619339,305.0075684,0.04085068405,
304.0681763,0.0004056672042,304.0681763,0.04432314634,
302.9721069,-1.910342507E-5,302.9721069,0.04989604652,
302.0325012,0.0006291998434,302.0325012,0.05701556057,
300.9361267,0.0006217598566,300.9361267,0.06320851296,
299.9963074,0.0008727675886,299.9963074,0.07082342356,
299.056366,0.0002587296476,299.056366,0.07887911797,
297.9596252,0.0003625548561,297.9596252,0.09045826644,
297.0194397,0.0001381494949,297.0194397,0.1016923338,
295.9224548,0.0001155962309,295.9224548,0.11663872,
294.9820557,0.0005793777527,294.9820557,0.1289482564,
294.0415649,0.0002760062343,294.0415649,0.1469684839,
292.9442139,0.000253057282,292.9442139,0.164738968,
292.003479,0.0003565184306,292.003479,0.1756951362,
291.0626831,7.83897849E-5,291.0626831,0.1856777221,
289.9649353,5.534772572E-5,289.9649353,0.1994179189,
289.0238953,-0.0001436951279,289.0238953,0.2133581042,
287.9259033,0.0001653910585,287.9259033,0.2299799621,
286.9846497,0.0005708240787,286.9846497,0.2446891069,
286.0433044,0.0003260266967,286.0433044,0.2562087476,
284.9449463,0.0004712507653,284.9449463,0.2657532394,
284.0033569,-4.327918214E-5,284.0033569,0.2697171569,
283.0617065,-0.0002926199231,283.0617065,0.2727184296,
281.9629822,9.004073218E-5,281.9629822,0.2770117223,
281.0211182,-0.0003090719983,281.0211182,0.2790892422,
279.9221191,2.158943425E-5,279.9221191,0.2809427381,
278.9800415,-4.410745169E-5,278.9800415,0.2811750174,
278.0378723,0.0001501645747,278.0378723,0.2813481092,
276.9385376,-0.0005213926779,276.9385376,0.2782402039,
275.9961548,2.557608968E-5,275.9961548,0.2759162784,
275.0536804,0.0003319849784,275.0536804,0.2718549669,
273.9539795,0.0002379054204,273.9539795,0.2655634582,
273.0112915,-3.530702452E-5,273.0112915,0.2605133057,
272.068512,-0.0001995867206,272.068512,0.2556731105,
270.9684753,0.0005455268547,270.9684753,0.2498703003,
270.0254822,0.0002106075262,270.0254822,0.2464720756,
268.9252014,0.0005056660157,268.9252014,0.2365756333,
267.9820251,-0.0003971162369,267.9820251,0.227653414,
267.0387573,-0.0001108295764,267.0387573,0.2222140133,
265.9381409,0.0001579849049,265.9381409,0.2141447812,
264.9946594,5.822144522E-5,264.9946594,0.2074378282,
264.0510864,0.0006707572029,264.0510864,0.1987446696,
262.9501343,-0.0002145934268,262.9501343,0.1910074651,
262.0063477,-0.0001279096177,262.0063477,0.1866975874,
261.0625,0.000448395178,261.0625,0.1841046959,
259.9612122,0.0005138815031,259.9612122,0.1779446602,
259.0171509,-0.0005205653142,259.0171509,0.1698306948,
258.072998,0.0007604703424,258.072998,0.1637461632,
256.9713745,-0.000305864407,256.9713745,0.156205982,
256.0270386,-9.297244833E-5,256.0270386,0.1545738578,
254.9252014,-2.438389674E-5,254.9252014,0.1518992037,
253.9806671,-0.00133201445,253.9806671,0.1480082124,
253.0360413,-0.000544713228,253.0360413,0.1472205222,
251.9338837,-0.001704297145,251.9338837,0.1459608823,
250.9890747,-0.0006463056779,250.9890747,0.1472049356,
250.0441742,0.0001842954225,250.0441742,0.1519105583,
248.947998,-7.516634651E-5,248.947998,0.1585602611,
248.0085449,0.0003275810159,248.0085449,0.1659991145,
247.0690155,1.837907689E-6,247.0690155,0.1771943718,
245.9727936,-0.0003558380122,245.9727936,0.1944105923,
245.0330658,9.115406283E-5,245.0330658,0.2141860127,
243.9366302,0.00082478486,243.9366302,0.2437562197,
242.9967346,-0.0003548034292,242.9967346,0.2699979842,
242.0567474,0.0001342394971,242.0567474,0.3145643771,
240.9600067,-9.980482719E-5,240.9600067,0.3707735837,
240.0198364,-6.678066711E-5,240.0198364,0.4409856498,
238.9228821,4.530068054E-6,238.9228821,0.5428712368,
237.9825439,-0.0002205442142,237.9825439,0.6264822483,
237.0421143,0.000504940399,237.0421143,0.7478234172,
235.9448547,-0.0006510098465,235.9448547,0.8757784963,
235.0042572,0.0008666981012,235.0042572,1.015109777,
234.0635834,-0.0002056929516,234.0635834,1.158804417,
232.9660187,0.00032271081,232.9660187,1.335157156,
232.025177,-0.0003012599191,232.025177,1.475341916,
230.9274139,1.915603934E-5,230.9274139,1.617475986,
229.9863892,-0.0008130415226,229.9863892,1.715149164,
229.0452728,-2.821478847E-5,229.0452728,1.902328968,
227.9472198,-0.00146484701,227.9472198,2.041253805,
227.0059509,-0.005873136222,227.0059509,2.092388868,
226.0646057,0.006846103817,226.0646057,2.152236223,
224.9662628,-0.008921284229,224.9662628,2.206410885,
224.0247345,-0.003018198069,224.0247345,2.164434195,
222.9261932,-0.0190690551,222.9261932,2.182207346,
221.9845123,-0.01063116081,221.9845123,2.12613225,
221.0427551,-0.01554626971,221.0427551,1.987669468,
219.943924,0.01874823496,219.943924,1.798835278,
219.0019989,0.01581042074,219.0019989,1.669295073,
218.0599976,-0.0207453426,218.0599976,1.639686227,
216.960907,-0.01621959358,216.960907,1.198633313,
216.0187378,0.0248592291,216.0187378,1.317094684,
215.0765076,-0.0400377363,215.0765076,0.9863961339,
213.9771271,0.01005965564,213.9771271,0.9362739325,
213.034729,0.003551645437,213.034729,0.7359960675,
211.9351807,-0.1012751535,211.9351807,0.3611055613,
210.9926147,-0.02560460009,210.9926147,0.4736837745,
210.0499878,-0.01791970991,210.0499878,0.303127408,
208.9501648,0.04793874547,208.9501648,0.1707310379,
208.0073853,0.007028355729,208.0073853,0.2708841264,
207.0645294,0.06166448444,207.0645294,0.2016353011,
205.9644318,0.06310276687,205.9644318,0.3151779473,
205.0214233,0.04301599041,205.0214233,0.1227763668,
204.0783539,-0.02695121802,204.0783539,0.2350805551,
202.9779968,-0.01209447999,202.9779968,0.1944880784,
202.0347748,0.1725949049,202.0347748,0.3160328269,
200.9342499,0.1770803332,200.9342499,0.1888947487,
199.9907532,0.03577864915,199.9907532,0.1383140683,

blank,
blank
Collection Time: 08/11/2019 15:57:58
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 30/10/2019 16:12:21
Method Modifications:
Common Interval nm Changed: 08/11/2019 15:57:41, Old:     5.00, New:     1.00
Baseline Correction Changed: 08/11/2019 15:57:41, Old:0, New:1
Storage Changed: 08/11/2019 15:57:41, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

saharas_BM3WTHeme_5in1000,
saharas_BM3WTHeme_5in1000
Collection Time: 08/11/2019 15:59:32
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 30/10/2019 16:12:21
Method Modifications:
Common Interval nm Changed: 08/11/2019 15:57:41, Old:     5.00, New:     1.00
Baseline Correction Changed: 08/11/2019 15:57:41, Old:0, New:1
Storage Changed: 08/11/2019 15:57:41, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

