buffer only,,dm full,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
403.9829712,-0.0001299798751,403.9829712,0.07866960764,
403.0183716,1.087212013E-006,403.0183716,0.07740414143,
402.0150452,-0.000195809087,402.0150452,0.07605891675,
401.0115662,-0.0001645518059,401.0115662,0.07485099882,
400.0078735,-0.0001806982327,400.0078735,0.07396222651,
399.0040588,-0.0001964818221,399.0040588,0.0730355829,
398.000061,-8.438005898E-005,398.000061,0.07236099988,
396.9959106,-0.0002458988456,396.9959106,0.07163559645,
395.9915771,-0.0002954654628,395.9915771,0.07107926905,
394.9870605,-0.0001574616763,394.9870605,0.07060249895,
393.9824219,-2.67134983E-005,393.9824219,0.07027328014,
393.0162964,-9.836556274E-006,393.0162964,0.07025194913,
392.0113525,-0.0002225105418,392.0113525,0.06988395005,
391.0062561,-0.0003474060213,391.0062561,0.07038784027,
390.0009766,-0.0002627666108,390.0009766,0.07015311718,
388.9955444,0.0001089677098,388.9955444,0.0705967769,
387.9899292,-0.0001416249288,387.9899292,0.07034669071,
386.9842224,-0.0001868047402,386.9842224,0.07088330388,
386.0169678,-0.0002592999663,386.0169678,0.07135348767,
385.0109253,-0.0001979307708,385.0109253,0.07175647467,
384.0046692,-4.612634439E-005,384.0046692,0.07252946496,
382.9983215,6.730404039E-006,382.9983215,0.07282439619,
381.9917603,-0.0001392441918,381.9917603,0.07378786802,
380.9851074,-0.0001427117822,380.9851074,0.0743168965,
380.0169983,7.238319813E-005,380.0169983,0.07498905063,
379.0099792,0.0003636170586,379.0099792,0.07633802295,
378.0028687,-3.996609667E-005,378.0028687,0.07680448145,
376.9955444,-0.0001482495136,376.9955444,0.07729154825,
375.9880981,-7.516634651E-005,375.9880981,0.07849818468,
375.0192566,-0.0003478715953,375.0192566,0.0794050619,
374.0115051,-3.955196007E-005,374.0115051,0.0803956911,
373.0035706,2.44629282E-005,373.0035706,0.08139611036,
371.9955444,2.684457831E-005,371.9955444,0.0820472315,
370.9873352,2.386751839E-005,370.9873352,0.08298875391,
370.0177307,0.0001900186908,370.0177307,0.08422876149,
369.0092468,4.053931843E-005,369.0092468,0.08488169312,
368.0005798,-0.0004997774377,368.0005798,0.08539646119,
366.9917908,-0.0002007251751,366.9917908,0.08604986221,
365.9828186,3.085716889E-005,365.9828186,0.08744058758,
365.0125122,-8.707166853E-005,365.0125122,0.08789827675,
364.0032959,-0.0001303421741,364.0032959,0.08862989396,
362.993866,0.0001368547819,362.993866,0.08945386112,
361.984314,0.0001059900897,361.984314,0.09052091837,
361.0134277,-1.346068302E-006,361.0134277,0.09099731594,
360.0036621,0.0004451819987,360.0036621,0.09209293872,
358.9936218,2.290968587E-005,358.9936218,0.09213592112,
357.9835205,-9.131609841E-005,357.9835205,0.09268499911,
357.0121155,0.0001870663982,357.0121155,0.09252154082,
356.0016785,0.0002221325267,356.0016785,0.09346983582,
354.9911194,-0.0002765811514,354.9911194,0.09383601695,
354.0192871,-0.000107258209,354.0192871,0.09357713163,
353.0084534,-0.0001057571862,353.0084534,0.09397872537,
351.9974365,-1.056134624E-005,351.9974365,0.09409582615,
350.9863281,-0.0001778519509,350.9863281,0.09390176088,
350.0139465,-0.0002857388463,350.0139465,0.09403689951,
349.002533,7.383305638E-005,349.002533,0.09415929019,
347.9909973,-3.137265958E-005,347.9909973,0.09417697787,
347.0181885,-0.0002305310045,347.0181885,0.09403233975,
346.0063477,2.492890235E-005,346.0063477,0.09418479353,
344.9943848,8.566511679E-005,344.9943848,0.09417224675,
343.9822693,-0.0003958748421,343.9822693,0.09391454607,
343.0089417,-0.0003563035862,343.0089417,0.09414405376,
341.996582,0.0002919624094,341.996582,0.09426181018,
340.9840393,-0.0002523148723,340.9840393,0.09377529472,
340.0102844,3.494746488E-005,340.0102844,0.09355529398,
338.9974976,-3.62906103E-005,338.9974976,0.09385108203,
337.9845581,8.204038022E-005,337.9845581,0.09382383525,
337.0104675,-1.268393953E-005,337.0104675,0.09372235835,
335.9972229,-0.0003136763989,335.9972229,0.09375306964,
334.9839172,-4.907702169E-005,334.9839172,0.09379087389,
334.0093994,-0.000192083171,334.0093994,0.09388671815,
332.9957581,7.800142339E-005,332.9957581,0.09385288507,
331.9820251,0.0002408062574,331.9820251,0.09405480325,
331.0071411,0.0002755658934,331.0071411,0.09394848347,
329.993103,9.475297702E-005,329.993103,0.09385217726,
329.0179749,0.0002936202218,329.0179749,0.09404172003,
328.0036926,-0.0001996902138,328.0036926,0.09457091987,
326.9892578,-0.0001005294616,326.9892578,0.094041951,
326.0137329,6.251910963E-005,326.0137329,0.09470301867,
324.9990845,-0.0003492165997,324.9990845,0.09536568075,
323.9842529,0.0002668886737,323.9842529,0.09621404111,
323.0083618,9.744571435E-005,323.0083618,0.09643387049,
321.9932861,-0.0003028637439,321.9932861,0.09777672589,
